id;Label;Community;timeset
1202;1202;<[2,3],[3,3]>;<[2],[3]>
1203;1203;<[2,13],[3,44],[4,44],[5,44]>;<[2],[3],[4],[5]>
1204;1204;<[2,9],[3,9],[4,9],[5,9]>;<[2],[3],[4],[5]>
1205;1205;<[2,37],[3,37],[4,62],[5,62]>;<[2],[3],[4],[5]>
1206;1206;<[2,16],[3,16],[4,16],[5,16]>;<[2],[3],[4],[5]>
1207;1207;<[2,9],[3,9],[4,9],[5,9]>;<[2],[3],[4],[5]>
1208;1208;<[2,35],[3,35],[4,35],[5,35]>;<[2],[3],[4],[5]>
1209;1209;<[2,9],[3,9],[4,9],[5,9]>;<[2],[3],[4],[5]>
1210;1210;<[2,37],[3,37],[4,62],[5,62]>;<[2],[3],[4],[5]>
1211;1211;<[2,37],[3,37]>;<[2],[3]>
1212;1212;<[2,37],[3,37],[4,62],[5,62]>;<[2],[3],[4],[5]>
1213;1213;<[2,8],[3,8],[4,8],[5,8]>;<[2],[3],[4],[5]>
1214;1214;<[2,8],[3,3],[4,3],[5,3]>;<[2],[3],[4],[5]>
1215;1215;<[2,16],[3,16],[4,16],[5,16]>;<[2],[3],[4],[5]>
1216;1216;<[2,13],[3,13]>;<[2],[3]>
1217;1217;<[2,37],[3,37],[4,62],[5,62]>;<[2],[3],[4],[5]>
1218;1218;<[2,9],[3,9],[4,9]>;<[2],[3],[4]>
1219;1219;<[2,37],[3,37],[4,54]>;<[2],[3],[4]>
1220;1220;<[2,37],[3,37],[4,62],[5,62]>;<[2],[3],[4],[5]>
1221;1221;<[2,9]>;<[2]>
1222;1222;<[2,37],[3,37],[4,62]>;<[2],[3],[4]>
1223;1223;<[2,16]>;<[2]>
1224;1224;<[2,35],[3,35],[4,35],[5,35]>;<[2],[3],[4],[5]>
1225;1225;<[2,37],[3,37],[4,62],[5,62]>;<[2],[3],[4],[5]>
1226;1226;<[2,36],[3,44],[4,44],[5,44]>;<[2],[3],[4],[5]>
1227;1227;<[2,13],[3,13],[4,53],[5,53]>;<[2],[3],[4],[5]>
1228;1228;<[2,13]>;<[2]>
1229;1229;<[2,4],[3,4],[4,4],[5,4]>;<[2],[3],[4],[5]>
1230;1230;<[2,35],[3,35],[4,35],[5,35]>;<[2],[3],[4],[5]>
1231;1231;<[2,36],[3,44],[4,44],[5,44]>;<[2],[3],[4],[5]>
1232;1232;<[2,35],[3,16]>;<[2],[3]>
1233;1233;<[2,39],[3,39],[4,55],[5,8]>;<[2],[3],[4],[5]>
1234;1234;<[2,9],[3,9],[4,9],[5,9]>;<[2],[3],[4],[5]>
1235;1235;<[2,36],[3,43],[4,43],[5,43]>;<[2],[3],[4],[5]>
1236;1236;<[2,39],[3,39],[4,39],[5,39]>;<[2],[3],[4],[5]>
1237;1237;<[2,3],[3,3],[4,3],[5,3]>;<[2],[3],[4],[5]>
1238;1238;<[2,35],[3,35],[4,35],[5,35]>;<[2],[3],[4],[5]>
1239;1239;<[2,13],[3,13],[4,53],[5,53]>;<[2],[3],[4],[5]>
1240;1240;<[2,39],[3,39],[4,39],[5,39]>;<[2],[3],[4],[5]>
1241;1241;<[2,37],[3,37],[4,62],[5,62]>;<[2],[3],[4],[5]>
1242;1242;<[2,35],[3,16],[4,16],[5,16]>;<[2],[3],[4],[5]>
1243;1243;<[2,3],[3,3],[4,3],[5,3]>;<[2],[3],[4],[5]>
1244;1244;<[2,35],[3,35],[4,35],[5,35]>;<[2],[3],[4],[5]>
1245;1245;<[2,13],[3,13],[4,64],[5,64]>;<[2],[3],[4],[5]>
1246;1246;<[2,39]>;<[2]>
1247;1247;<[3,39],[4,39],[5,39]>;<[3],[4],[5]>
1248;1248;<[3,3],[4,3]>;<[3],[4]>
1249;1249;<[3,16],[4,16],[5,9]>;<[3],[4],[5]>
1250;1250;<[3,35],[4,35],[5,35]>;<[3],[4],[5]>
1251;1251;<[3,39],[4,51],[5,51]>;<[3],[4],[5]>
1252;1252;<[3,37],[4,54],[5,54]>;<[3],[4],[5]>
1253;1253;<[3,37],[4,54],[5,54]>;<[3],[4],[5]>
1254;1254;<[3,39],[4,39],[5,39]>;<[3],[4],[5]>
1255;1255;<[3,9],[4,9],[5,9]>;<[3],[4],[5]>
1256;1256;<[3,3],[4,3],[5,44]>;<[3],[4],[5]>
1257;1257;<[3,37],[4,62],[5,62]>;<[3],[4],[5]>
1258;1258;<[3,44],[4,44],[5,44]>;<[3],[4],[5]>
1259;1259;<[3,8],[4,8],[5,8]>;<[3],[4],[5]>
1260;1260;<[3,37],[4,62],[5,62]>;<[3],[4],[5]>
1261;1261;<[3,43],[4,43],[5,43]>;<[3],[4],[5]>
1262;1262;<[3,37],[4,54],[5,54]>;<[3],[4],[5]>
1263;1263;<[3,37],[4,54],[5,54]>;<[3],[4],[5]>
1264;1264;<[3,43],[4,43]>;<[3],[4]>
1265;1265;<[3,9],[4,9],[5,9]>;<[3],[4],[5]>
1266;1266;<[3,13],[4,64],[5,64]>;<[3],[4],[5]>
1267;1267;<[3,44],[4,44],[5,44]>;<[3],[4],[5]>
1268;1268;<[3,3],[4,3],[5,3]>;<[3],[4],[5]>
1269;1269;<[3,39],[4,55],[5,39]>;<[3],[4],[5]>
1270;1270;<[3,39],[4,39],[5,39]>;<[3],[4],[5]>
1271;1271;<[3,39]>;<[3]>
1272;1272;<[3,39],[4,55],[5,39]>;<[3],[4],[5]>
1273;1273;<[3,39],[4,39],[5,39]>;<[3],[4],[5]>
1274;1274;<[3,9],[4,9],[5,9]>;<[3],[4],[5]>
1275;1275;<[3,8],[4,8],[5,8]>;<[3],[4],[5]>
1276;1276;<[3,39],[4,39],[5,39]>;<[3],[4],[5]>
1277;1277;<[3,44],[4,51],[5,51]>;<[3],[4],[5]>
1278;1278;<[3,35],[4,35],[5,35]>;<[3],[4],[5]>
1279;1279;<[3,39]>;<[3]>
1280;1280;<[3,13],[4,64],[5,64]>;<[3],[4],[5]>
1281;1281;<[3,35],[4,35],[5,35]>;<[3],[4],[5]>
1282;1282;<[3,44]>;<[3]>
1283;1283;<[3,39],[4,39],[5,39]>;<[3],[4],[5]>
1284;1284;<[3,8],[4,8]>;<[3],[4]>
1285;1285;<[3,13],[4,64],[5,64]>;<[3],[4],[5]>
1286;1286;<[3,16],[4,16],[5,16]>;<[3],[4],[5]>
1287;1287;<[3,37],[4,54],[5,54]>;<[3],[4],[5]>
1288;1288;<[3,39],[4,55],[5,39]>;<[3],[4],[5]>
1289;1289;<[3,8],[4,8],[5,8]>;<[3],[4],[5]>
1290;1290;<[3,16],[4,16],[5,16]>;<[3],[4],[5]>
1291;1291;<[3,37],[4,62],[5,62]>;<[3],[4],[5]>
1292;1292;<[3,13],[4,64],[5,64]>;<[3],[4],[5]>
1293;1293;<[3,35],[4,51],[5,51]>;<[3],[4],[5]>
1294;1294;<[3,13],[4,64],[5,64]>;<[3],[4],[5]>
1295;1295;<[3,8],[4,8],[5,8]>;<[3],[4],[5]>
1296;1296;<[3,37],[4,62],[5,62]>;<[3],[4],[5]>
1297;1297;<[3,8],[4,8],[5,8]>;<[3],[4],[5]>
1298;1298;<[3,39],[4,39],[5,39]>;<[3],[4],[5]>
1299;1299;<[3,9]>;<[3]>
1300;1300;<[3,13],[4,64],[5,64]>;<[3],[4],[5]>
1301;1301;<[3,9],[4,9],[5,9]>;<[3],[4],[5]>
1302;1302;<[3,13],[4,64],[5,64]>;<[3],[4],[5]>
1303;1303;<[3,9],[4,9],[5,9]>;<[3],[4],[5]>
1304;1304;<[3,13]>;<[3]>
1305;1305;<[3,43],[4,43],[5,43]>;<[3],[4],[5]>
1306;1306;<[3,39],[4,55],[5,39]>;<[3],[4],[5]>
1307;1307;<[3,35],[4,35],[5,35]>;<[3],[4],[5]>
1308;1308;<[3,3],[4,3],[5,44]>;<[3],[4],[5]>
1309;1309;<[3,43],[4,43],[5,43]>;<[3],[4],[5]>
1310;1310;<[3,8],[4,8],[5,8]>;<[3],[4],[5]>
1311;1311;<[3,43],[4,43]>;<[3],[4]>
1312;1312;<[3,35],[4,35],[5,35]>;<[3],[4],[5]>
1313;1313;<[3,37],[4,54],[5,54]>;<[3],[4],[5]>
1314;1314;<[4,4],[5,4]>;<[4],[5]>
1315;1315;<[4,43],[5,43]>;<[4],[5]>
1316;1316;<[4,3],[5,3]>;<[4],[5]>
1317;1317;<[4,9],[5,9]>;<[4],[5]>
1318;1318;<[4,54],[5,54]>;<[4],[5]>
1319;1319;<[4,9],[5,9]>;<[4],[5]>
1320;1320;<[4,53],[5,53]>;<[4],[5]>
1321;1321;<[4,3],[5,3]>;<[4],[5]>
1322;1322;<[4,43],[5,62]>;<[4],[5]>
1323;1323;<[4,8],[5,8]>;<[4],[5]>
1324;1324;<[4,39],[5,39]>;<[4],[5]>
1325;1325;<[4,62],[5,62]>;<[4],[5]>
1326;1326;<[4,4],[5,4]>;<[4],[5]>
1327;1327;<[4,55],[5,39]>;<[4],[5]>
1328;1328;<[4,44],[5,44]>;<[4],[5]>
1329;1329;<[4,39],[5,39]>;<[4],[5]>
1330;1330;<[4,35],[5,35]>;<[4],[5]>
1331;1331;<[4,55],[5,39]>;<[4],[5]>
1332;1332;<[4,35]>;<[4]>
1333;1333;<[4,39],[5,39]>;<[4],[5]>
1334;1334;<[4,8],[5,8]>;<[4],[5]>
1335;1335;<[4,16],[5,16]>;<[4],[5]>
1336;1336;<[4,39],[5,39]>;<[4],[5]>
1337;1337;<[4,39],[5,39]>;<[4],[5]>
1338;1338;<[4,44]>;<[4]>
1339;1339;<[4,8],[5,8]>;<[4],[5]>
1340;1340;<[4,8]>;<[4]>
1341;1341;<[4,35],[5,35]>;<[4],[5]>
1342;1342;<[4,64],[5,64]>;<[4],[5]>
1343;1343;<[4,64],[5,64]>;<[4],[5]>
1344;1344;<[4,35]>;<[4]>
1345;1345;<[4,55],[5,39]>;<[4],[5]>
1346;1346;<[4,3],[5,3]>;<[4],[5]>
1347;1347;<[4,3],[5,3]>;<[4],[5]>
1348;1348;<[4,39],[5,39]>;<[4],[5]>
1349;1349;<[4,8],[5,8]>;<[4],[5]>
1350;1350;<[4,3],[5,3]>;<[4],[5]>
1351;1351;<[4,9],[5,9]>;<[4],[5]>
1352;1352;<[4,51],[5,51]>;<[4],[5]>
1353;1353;<[4,62],[5,62]>;<[4],[5]>
1354;1354;<[4,35]>;<[4]>
1355;1355;<[4,64],[5,64]>;<[4],[5]>
1356;1356;<[4,64],[5,64]>;<[4],[5]>
1357;1357;<[4,62],[5,62]>;<[4],[5]>
1358;1358;<[4,9],[5,9]>;<[4],[5]>
1359;1359;<[4,51],[5,51]>;<[4],[5]>
1360;1360;<[4,44],[5,44]>;<[4],[5]>
1361;1361;<[4,39],[5,39]>;<[4],[5]>
1362;1362;<[4,9],[5,9]>;<[4],[5]>
1363;1363;<[4,35],[5,35]>;<[4],[5]>
1364;1364;<[4,35]>;<[4]>
1365;1365;<[4,51],[5,51]>;<[4],[5]>
1366;1366;<[4,54],[5,54]>;<[4],[5]>
1367;1367;<[4,55],[5,39]>;<[4],[5]>
1368;1368;<[4,62],[5,62]>;<[4],[5]>
1369;1369;<[4,8],[5,8]>;<[4],[5]>
1370;1370;<[4,8]>;<[4]>
1371;1371;<[4,8]>;<[4]>
1372;1372;<[4,8],[5,8]>;<[4],[5]>
1373;1373;<[4,43],[5,43]>;<[4],[5]>
1374;1374;<[4,44]>;<[4]>
1375;1375;<[4,8],[5,8]>;<[4],[5]>
1376;1376;<[4,9],[5,9]>;<[4],[5]>
1377;1377;<[4,8],[5,8]>;<[4],[5]>
1378;1378;<[4,35],[5,35]>;<[4],[5]>
1379;1379;<[4,3],[5,3]>;<[4],[5]>
1380;1380;<[4,51],[5,51]>;<[4],[5]>
1381;1381;<[4,39],[5,39]>;<[4],[5]>
1382;1382;<[4,64]>;<[4]>
1383;1383;<[4,64],[5,64]>;<[4],[5]>
1384;1384;<[4,8],[5,8]>;<[4],[5]>
1385;1385;<[4,54],[5,54]>;<[4],[5]>
1386;1386;<[4,16],[5,16]>;<[4],[5]>
1387;1387;<[4,64],[5,64]>;<[4],[5]>
1388;1388;<[4,54],[5,54]>;<[4],[5]>
1389;1389;<[4,43]>;<[4]>
1390;1390;<[4,64],[5,64]>;<[4],[5]>
1391;1391;<[4,9],[5,9]>;<[4],[5]>
1392;1392;<[4,43],[5,43]>;<[4],[5]>
1393;1393;<[4,9],[5,9]>;<[4],[5]>
1394;1394;<[4,35],[5,35]>;<[4],[5]>
1395;1395;<[4,16],[5,16]>;<[4],[5]>
1396;1396;<[4,53],[5,53]>;<[4],[5]>
1397;1397;<[4,64],[5,64]>;<[4],[5]>
1398;1398;<[5,39]>;<[5]>
1399;1399;<[5,39]>;<[5]>
1400;1400;<[5,64]>;<[5]>
1401;1401;<[5,16]>;<[5]>
1402;1402;<[5,9]>;<[5]>
1403;1403;<[5,62]>;<[5]>
1404;1404;<[5,64]>;<[5]>
1405;1405;<[5,64]>;<[5]>
1406;1406;<[5,64]>;<[5]>
1407;1407;<[5,39]>;<[5]>
1408;1408;<[5,43]>;<[5]>
1409;1409;<[5,64]>;<[5]>
1410;1410;<[5,9]>;<[5]>
1411;1411;<[5,44]>;<[5]>
1412;1412;<[5,53]>;<[5]>
1413;1413;<[5,43]>;<[5]>
1414;1414;<[5,39]>;<[5]>
1415;1415;<[5,64]>;<[5]>
1416;1416;<[5,64]>;<[5]>
1417;1417;<[5,62]>;<[5]>
1418;1418;<[5,53]>;<[5]>
1419;1419;<[5,44]>;<[5]>
1420;1420;<[5,64]>;<[5]>
1421;1421;<[5,35]>;<[5]>
1422;1422;<[5,9]>;<[5]>
1423;1423;<[5,35]>;<[5]>
1424;1424;<[5,35]>;<[5]>
1425;1425;<[5,35]>;<[5]>
1426;1426;<[5,4]>;<[5]>
1427;1427;<[5,64]>;<[5]>
1428;1428;<[5,62]>;<[5]>
1429;1429;<[5,35]>;<[5]>
1430;1430;<[5,39]>;<[5]>
1431;1431;<[5,8]>;<[5]>
1432;1432;<[5,39]>;<[5]>
1433;1433;<[5,8]>;<[5]>
1434;1434;<[5,39]>;<[5]>
1435;1435;<[5,64]>;<[5]>
1436;1436;<[5,62]>;<[5]>
1437;1437;<[5,8]>;<[5]>
1438;1438;<[5,39]>;<[5]>
1439;1439;<[5,3]>;<[5]>
1440;1440;<[5,9]>;<[5]>
1441;1441;<[5,35]>;<[5]>
1442;1442;<[5,64]>;<[5]>
1443;1443;<[5,54]>;<[5]>
1444;1444;<[5,3]>;<[5]>
1445;1445;<[5,39]>;<[5]>
1446;1446;<[5,39]>;<[5]>
1447;1447;<[5,4]>;<[5]>
1448;1448;<[5,8]>;<[5]>
1449;1449;<[5,62]>;<[5]>
1450;1450;<[5,44]>;<[5]>
1451;1451;<[5,62]>;<[5]>
1452;1452;<[5,39]>;<[5]>
1453;1453;<[5,39]>;<[5]>
1454;1454;<[5,9]>;<[5]>
1455;1455;<[5,39]>;<[5]>
1456;1456;<[5,44]>;<[5]>
1457;1457;<[5,39]>;<[5]>
1458;1458;<[5,44]>;<[5]>
1459;1459;<[5,43]>;<[5]>
1460;1460;<[5,54]>;<[5]>
1461;1461;<[5,9]>;<[5]>
1462;1462;<[5,9]>;<[5]>
1463;1463;<[5,35]>;<[5]>
1464;1464;<[5,64]>;<[5]>
1465;1465;<[5,35]>;<[5]>
1466;1466;<[5,35]>;<[5]>
1467;1467;<[5,54]>;<[5]>
1468;1468;<[5,64]>;<[5]>
1469;1469;<[5,53]>;<[5]>
1470;1470;<[5,62]>;<[5]>
1471;1471;<[5,35]>;<[5]>
1472;1472;<[5,64]>;<[5]>
1473;1473;<[5,64]>;<[5]>
1474;1474;<[5,62]>;<[5]>
1475;1475;<[5,62]>;<[5]>
1476;1476;<[5,64]>;<[5]>
1477;1477;<[5,3]>;<[5]>
1478;1478;<[5,35]>;<[5]>
1479;1479;<[5,62]>;<[5]>
1480;1480;<[5,8]>;<[5]>
1481;1481;<[5,39]>;<[5]>
1482;1482;<[5,62]>;<[5]>
1483;1483;<[5,51]>;<[5]>
1484;1484;<[5,62]>;<[5]>
1485;1485;<[5,64]>;<[5]>
1486;1486;<[5,16]>;<[5]>
1487;1487;<[5,3]>;<[5]>
1488;1488;<[5,53]>;<[5]>
1489;1489;<[5,9]>;<[5]>
1490;1490;<[5,54]>;<[5]>
1491;1491;<[5,35]>;<[5]>
1492;1492;<[5,53]>;<[5]>
1493;1493;<[5,9]>;<[5]>
1494;1494;<[5,9]>;<[5]>
1495;1495;<[5,16]>;<[5]>
1496;1496;<[5,3]>;<[5]>
1497;1497;<[5,9]>;<[5]>
1498;1498;<[5,53]>;<[5]>
1499;1499;<[5,4]>;<[5]>
1500;1500;<[5,8]>;<[5]>
1501;1501;<[5,35]>;<[5]>
1502;1502;<[5,43]>;<[5]>
1503;1503;<[5,39]>;<[5]>
1504;1504;<[5,43]>;<[5]>
1505;1505;<[5,9]>;<[5]>
1506;1506;<[5,39]>;<[5]>
1507;1507;<[5,39]>;<[5]>
1508;1508;<[5,4]>;<[5]>
1509;1509;<[5,51]>;<[5]>
1510;1510;<[5,9]>;<[5]>
1511;1511;<[5,3]>;<[5]>
1512;1512;<[5,62]>;<[5]>
1513;1513;<[5,64]>;<[5]>
1514;1514;<[5,3]>;<[5]>
1515;1515;<[5,9]>;<[5]>
1516;1516;<[5,9]>;<[5]>
1517;1517;<[5,54]>;<[5]>
1518;1518;<[5,9]>;<[5]>
1519;1519;<[5,44]>;<[5]>
1520;1520;<[5,43]>;<[5]>
1521;1521;<[5,35]>;<[5]>
1522;1522;<[5,54]>;<[5]>
